section	statistic	value
summary	numTrees	2027025
summary	numEdges	14189175
summary	meanDegree	14.0000000000
local	numLocalPeaks	25
local	posteriorMassOfLocalPeaks	0.5381321433
local	meanUphillFraction	0.4999772362
local	posteriorWeightedMeanUphillFraction	0.0463088862
local	meanBestNeighborLnLDifference	19.2324641080
local	posteriorWeightedMeanBestNeighborLnLDifference	-0.2509058612
local	meanNeighborAbsLnLDifference	8.3625959408
local	posteriorWeightedMeanNeighborAbsLnLDifference	8.5231393496
basin	numPeaks	25
basin	numPeaksMassGreater01	2
basin	numPeaksMassGreater05	2
basin	largestBasinSize	924989
basin	largestBasinMass	0.8080418839
basin	basinMassEntropy	0.4936211736
basin	effectiveNumBasins	1.6382378354
basin	mapTreeHash	1468850521170747849
basin	mapPeakHash	1468850521170747849
basin	mapPeakId	0
basin	mapBasinMass	0.8080418839
basin	posteriorMassOutsideMapBasin	0.1919581161
ascent	meanAscentLength	10.9341764408
ascent	posteriorWeightedMeanAscentLength	0.4963616977
ascent	meanAscentLengthCredible95	0.8333333333
ascent	posteriorWeightedMeanAscentLengthCredible95	0.4585037593
ascent	maxAscentLength	24
credible95	credible95NumTrees	6
credible95	credible95Mass	0.9547499595
credible95	credible95NumComponents	2
credible95	credible95LargestComponentSize	5
credible95	credible95LargestComponentMass	0.7711246040
credible95	credible95MapComponentSize	5
credible95	credible95MapComponentMass	0.7711246040
barrier	basinGraphEdges	244
barrier	meanBasinGraphDegree	19.5200000000
barrier	mapBasinGraphDegree	24
barrier	basinGraphConnected	1
barrier	minBarrierFromMap	4.0633293987
barrier	meanBarrier	46.6003898838
barrier	posteriorWeightedMeanBarrier	3.7515049713
barrier	maxBarrier	153.8817359086

# peaks
peakId	peakHash	peakTreeProbability	basinNumTrees	basinPosteriorMass
0	1468850521170747849	0.3541740306	924989	0.8080418839
1	9595187430683900120	0.1836253555	507664	0.1912974629
2	18304440094376874504	0.0003066812	313966	0.0006158852
3	7859957881495821077	0.0000259747	77506	0.0000446308
4	4865475477246680376	0.0000000638	74244	0.0000000974
5	5301191236111033279	0.0000000374	36909	0.0000000397
6	13737743600836533406	0.0000000001	11488	0.0000000001
7	3847092722669455688	0.0000000001	5672	0.0000000001
8	14049893413071493124	0.0000000000	14188	0.0000000000
9	12748971180908838233	0.0000000000	3250	0.0000000000
10	14691359977546588917	0.0000000000	18606	0.0000000000
11	17486628815982300728	0.0000000000	5536	0.0000000000
12	2557021980928662359	0.0000000000	9279	0.0000000000
13	3049368156510934102	0.0000000000	1216	0.0000000000
14	16458604756346225983	0.0000000000	3167	0.0000000000
15	11891478448177776713	0.0000000000	4325	0.0000000000
16	600072142800552365	0.0000000000	2504	0.0000000000
17	7761972936190404162	0.0000000000	7545	0.0000000000
18	14225899575374872991	0.0000000000	2645	0.0000000000
19	14065391123596508350	0.0000000000	318	0.0000000000
20	10799242644071972568	0.0000000000	371	0.0000000000
21	1158551623325779908	0.0000000000	789	0.0000000000
22	18317432355351044699	0.0000000000	690	0.0000000000
23	4360995553744515679	0.0000000000	59	0.0000000000
24	16158143083407435747	0.0000000000	99	0.0000000000

# saddles
peakId1	peakId2	peakHash1	peakHash2	saddleTree1	saddleTree2	saddleLnL	saddleProbability	barrierFromPeak1	barrierFromPeak2
15	10	11891478448177776713	14691359977546588917	282541084746102308	977816435664292298	-5857.4404296875	0.0000000000	27.1912059096	42.7199080534
4	19	4865475477246680376	14065391123596508350	126424549836957355	6494688808112106884	-5857.4433593750	0.0000000000	54.0010607139	8.3362922444
4	8	4865475477246680376	14049893413071493124	3743892471402376233	8858915787328642285	-5857.9594726562	0.0000000000	54.5171739952	45.2961875003
13	15	3049368156510934102	11891478448177776713	188783948635153775	1528356105036049056	-5858.2324218750	0.0000000000	28.9370548412	27.9831980971
10	2	14691359977546588917	18304440094376874504	8680075458137521716	18406742964709335435	-5858.4565429688	0.0000000000	43.7360213346	63.4920631769
1	22	9595187430683900120	18317432355351044699	5784981627994450259	14924345347563809923	-5858.9404296875	0.0000000000	70.3707940338	3.7810291468
16	7	600072142800552365	3847092722669455688	1760320111835853317	1842513127991524089	-5859.0112304688	0.0000000000	25.3799147178	48.4832984086
1	14	9595187430683900120	16458604756346225983	10278319128768435459	13462268026026833963	-5859.8642578125	0.0000000000	71.2946221588	29.9182173650
21	2	1158551623325779908	18304440094376874504	10819188540776123316	13268317885244053676	-5859.8876953125	0.0000000000	7.2020568350	64.9232155206
21	1	1158551623325779908	9595187430683900120	2717276075721228596	6158534141911495687	-5860.0615234375	0.0000000000	7.3758849600	71.4918877838
4	22	4865475477246680376	18317432355351044699	626376538283713838	17897669685140114420	-5860.4394531250	0.0000000000	56.9971544639	5.2800525843
0	22	1468850521170747849	18317432355351044699	626376538283713838	8178386294233193807	-5860.5664062500	0.0000000000	72.6536614299	5.4070057093
4	20	4865475477246680376	10799242644071972568	5692301337754711787	15004550228389901140	-5861.6323242188	0.0000000000	58.1900255577	10.4376806799
12	20	2557021980928662359	10799242644071972568	7730714037630318094	15994303499134071488	-5861.6982421875	0.0000000000	35.5924583837	10.5035986486
3	11	7859957881495821077	17486628815982300728	8089025335149915483	12230244724079783012	-5861.9506835938	0.0000000000	64.5175198219	40.1636335862
21	17	1158551623325779908	7761972936190404162	8728980537963924229	10463801859746887079	-5862.1352539062	0.0000000000	9.4496154287	26.7593744873
17	22	7761972936190404162	18317432355351044699	10736241359959987236	14536588356244842903	-5862.7866210938	0.0000000000	27.4107416748	7.6272205531
17	18	7761972936190404162	14225899575374872991	12493238440363698367	12619633539544433714	-5862.8154296875	0.0000000000	27.4395502686	21.3999825913
2	22	18304440094376874504	18317432355351044699	12379508215976658533	14536588356244842903	-5862.8872070312	0.0000000000	67.9227272394	7.7278064906
12	13	2557021980928662359	3049368156510934102	1037736408387441160	13334003278163076735	-5863.3857421875	0.0000000000	37.2799583837	34.0903751537
21	11	1158551623325779908	17486628815982300728	3216803917524014794	16962205208996657566	-5863.5659179688	0.0000000000	10.8802794912	41.7788679612
7	10	3847092722669455688	14691359977546588917	14916273459588625976	17063085072492453484	-5863.5698242188	0.0000000000	53.0418921586	48.8493025846
21	10	1158551623325779908	14691359977546588917	4224734702804918498	5236338720708247730	-5864.2675781250	0.0000000000	11.5819396475	49.5470564909
7	5	3847092722669455688	5301191236111033279	4629878776093379476	15475787666452839607	-5864.8295898438	0.0000000000	54.3016577836	60.8524657625
13	3	3049368156510934102	7859957881495821077	4576262587728367650	13353960631418060964	-5865.2885742188	0.0000000000	35.9932071849	67.8554104469
16	2	600072142800552365	18304440094376874504	12088222863529690251	13598663040448563253	-5865.4965820312	0.0000000000	31.8652662803	70.5321022394
13	5	3049368156510934102	5301191236111033279	17196431856210901945	17212228260315021277	-5866.3188476562	0.0000000000	37.0234806224	62.3417235750
19	11	14065391123596508350	17486628815982300728	8571461379997457057	16913880113088073953	-5866.3803710938	0.0000000000	17.2733039631	44.5933210862
1	15	9595187430683900120	11891478448177776713	5947162063354824577	7139761028479533338	-5866.7314453125	0.0000000000	78.1618096588	36.4822215346
16	12	600072142800552365	2557021980928662359	12088222863529690251	12975785072884782319	-5867.0605468750	0.0000000000	33.4292311240	40.9547630712
5	15	5301191236111033279	11891478448177776713	195700862351187281	2097654384454430945	-5867.8916015625	0.0000000000	63.9144774813	37.6423777846
9	2	12748971180908838233	18304440094376874504	1808978753668881528	9331499881693370268	-5868.4399414062	0.0000000000	54.7323316249	73.4754616144
12	17	2557021980928662359	7761972936190404162	4849814709923303875	5407322915998075253	-5868.5195312500	0.0000000000	42.4137474462	33.1436518311
13	2	3049368156510934102	18304440094376874504	2844596946499779534	2900814053045018415	-5869.0195312500	0.0000000000	39.7241642162	74.0550514581
15	6	11891478448177776713	13737743600836533406	1305635511157715691	14765295232051458705	-5869.4990234375	0.0000000000	39.2497996596	59.5360733918
3	9	7859957881495821077	12748971180908838233	5968002769930579762	8601340381977230650	-5870.5273437500	0.0000000000	73.0941799782	56.8197339686
12	10	2557021980928662359	14691359977546588917	5783164967346631424	11437393502817956993	-5871.3701171875	0.0000000000	45.2643333837	56.6495955534
7	22	3847092722669455688	18317432355351044699	1495979727812481221	4160401199055177676	-5871.4199218750	0.0000000000	60.8919898148	16.2605213343
21	15	1158551623325779908	11891478448177776713	3585956203779885977	13350567394517098264	-5871.4672851562	0.0000000000	18.7816466787	41.2180613783
15	19	11891478448177776713	14065391123596508350	3724741786941219476	5191584086831610443	-5871.6552734375	0.0000000000	41.4060496596	22.5482063069
18	2	14225899575374872991	18304440094376874504	11883662904900511990	13372769634348990589	-5871.9746093750	0.0000000000	30.5591622788	77.0101295831
5	22	5301191236111033279	18317432355351044699	820124967961378980	16973885951779507873	-5872.8657226562	0.0000000000	68.8885985750	17.7063221156
12	3	2557021980928662359	7859957881495821077	10392071759075896557	12757320740207116966	-5872.9892578125	0.0000000000	46.8834740087	75.5560940407
16	10	600072142800552365	14691359977546588917	14568696524237539257	14611467266371279112	-5873.3232421875	0.0000000000	39.6919264365	58.6027205534
3	14	7859957881495821077	16458604756346225983	2734762345808178374	10564838681672566038	-5874.3999023438	0.0000000000	76.9667385719	44.4538618962
12	19	2557021980928662359	14065391123596508350	5191584086831610443	5306091145957294151	-5875.5688476562	0.0000000000	49.4630638525	26.4617805256
21	7	1158551623325779908	3847092722669455688	7980892505672123564	12695770793913880034	-5875.7158203125	0.0000000000	23.0301818350	65.1878882523
16	8	600072142800552365	14049893413071493124	4677424383921550181	17856806234442579760	-5875.7534179688	0.0000000000	42.1221022178	63.0901328128
7	9	3847092722669455688	12748971180908838233	7511818801515026206	9474335847830700125	-5875.9912109375	0.0000000000	65.4632788773	62.2836011561
16	5	600072142800552365	5301191236111033279	1819570672562896150	9949663218075282187	-5876.4614257812	0.0000000000	42.8301100303	72.4843017000
1	19	9595187430683900120	14065391123596508350	8410651882621871553	18123146150056653682	-5876.6972656250	0.0000000000	88.1276299713	27.5901984944
12	6	2557021980928662359	13737743600836533406	355404400711550776	13977237927934196394	-5877.4272460938	0.0000000000	51.3214622900	67.4642960481
5	10	5301191236111033279	14691359977546588917	7467276691039784061	8758110565234417750	-5879.2236328125	0.0000000000	75.2465087313	64.5031111784
6	19	13737743600836533406	14065391123596508350	2377525257657692030	11700128850473649747	-5881.2680664062	0.0000000000	71.3051163606	32.1609992756
23	8	4360995553744515679	14049893413071493124	4360995553744515679	9746566324435169367	-5881.4721679688	0.0000000000	0.3827566336	68.8088828128
5	17	5301191236111033279	7761972936190404162	7656852317702240260	8311726416269740584	-5881.5058593750	0.0000000000	77.5287352938	46.1299799561
10	14	14691359977546588917	16458604756346225983	8282369308180277402	16897280333070551374	-5881.6606445312	0.0000000000	66.9401228971	51.7146040837
15	9	11891478448177776713	12748971180908838233	11290562815754082147	17519190296453796573	-5882.1303710938	0.0000000000	51.8811473158	68.4227613124
23	5	4360995553744515679	5301191236111033279	4360995553744515679	6026141190018124188	-5882.2045898438	0.0000000000	1.1151785086	78.2274657625
23	1	4360995553744515679	9595187430683900120	4360995553744515679	7044853539962665138	-5882.5351562500	0.0000000000	1.4457449148	93.9655205963
0	23	1468850521170747849	4360995553744515679	4360995553744515679	10795675311375343219	-5882.9335937500	0.0000000000	95.0208489299	1.8441824148
16	14	600072142800552365	16458604756346225983	1906017297461171904	4461407791789966801	-5883.1997070312	0.0000000000	49.5683912803	53.2536665837
7	15	3847092722669455688	11891478448177776713	6471103002225675336	10168946596626632071	-5883.3046875000	0.0000000000	72.7767554398	53.0554637221
10	11	14691359977546588917	17486628815982300728	536964947628974783	16317692028178026960	-5883.9946289062	0.0000000000	69.2741072721	62.2075788987
10	22	14691359977546588917	18317432355351044699	14443355834841238424	15162559498837088314	-5884.7807617188	0.0000000000	70.0602400846	29.6213611781
21	5	1158551623325779908	5301191236111033279	8588998581530111681	17339873868254487499	-5885.3916015625	0.0000000000	32.7059630850	81.4144774813
1	20	9595187430683900120	10799242644071972568	12462718714801588287	16099092510195584074	-5887.3798828125	0.0000000000	98.8102471588	36.1852392736
5	19	5301191236111033279	14065391123596508350	1045737874962387709	6403959803407369871	-5887.4750976562	0.0000000000	83.4979735750	38.3680305256
4	11	4865475477246680376	17486628815982300728	10760604286835116325	14658935421038416696	-5887.5053710938	0.0000000000	84.0630724327	65.7183210862
1	24	9595187430683900120	16158143083407435747	5783239607396091561	16158143083407435747	-5887.7114257812	0.0000000000	99.1417901276	0.3411402067
19	14	14065391123596508350	16458604756346225983	9421951487440072668	9878722620139921596	-5888.5722656250	0.0000000000	39.4651984944	58.6262251775
5	11	5301191236111033279	17486628815982300728	9000558779903056222	17291891722691203132	-5888.6201171875	0.0000000000	84.6429931063	66.8330671799
14	22	16458604756346225983	18317432355351044699	15022106457743004404	18218565219936351198	-5888.7880859375	0.0000000000	58.8420454900	33.6286853968
0	24	1468850521170747849	16158143083407435747	2537254506177865075	16158143083407435747	-5888.8256835938	0.0000000000	100.9129387737	1.4553980192
9	11	12748971180908838233	17486628815982300728	15954573011442500799	17448587506238399557	-5888.9404296875	0.0000000000	75.2328199061	67.1533796799
21	14	1158551623325779908	16458604756346225983	3563259805781549624	16468846373110837794	-5889.0629882812	0.0000000000	36.3773498037	59.1169478337
10	24	14691359977546588917	16158143083407435747	4575623784322692109	16158143083407435747	-5890.1796875000	0.0000000000	75.4591658659	2.8094019254
13	10	3049368156510934102	14691359977546588917	4470406356420790499	9970464319760973469	-5890.3022460938	0.0000000000	61.0068790599	75.5817244596
5	20	5301191236111033279	10799242644071972568	1203551763542657467	1588005770974385767	-5890.5283203125	0.0000000000	86.5511962313	39.3336767736
8	10	14049893413071493124	14691359977546588917	11584640649647037104	16176574372534579062	-5891.0278320312	0.0000000000	78.3645468753	76.3073103971
4	24	4865475477246680376	16158143083407435747	15890174636335017303	16158143083407435747	-5891.9340820312	0.0000000000	88.4917833702	4.5637964567
21	6	1158551623325779908	13737743600836533406	3925515378179436581	17772366135715298773	-5893.0781250000	0.0000000000	40.3924865225	83.1151749543
16	6	600072142800552365	13737743600836533406	10538069161798693472	15317493755797779689	-5893.6499023438	0.0000000000	60.0185865928	83.6869522981
16	11	600072142800552365	17486628815982300728	6943401493485580257	15069869707047322210	-5894.5478515625	0.0000000000	60.9165358115	72.7608015549
17	24	7761972936190404162	16158143083407435747	9340232669264810441	12570537649995584783	-5896.3657226562	0.0000000000	60.9898432373	8.9954370817
15	22	11891478448177776713	18317432355351044699	405765701692674674	1168799113617371661	-5898.8081054688	0.0000000000	68.5588816908	43.6487049281
17	14	7761972936190404162	16458604756346225983	7102755616092670069	13695211003128028220	-5899.8354492188	0.0000000000	64.4595697998	69.8894087712
24	2	16158143083407435747	18304440094376874504	5057667014956380059	5773803384885800524	-5901.2304687500	0.0000000000	13.8601831754	106.2659889581
5	24	5301191236111033279	16158143083407435747	10096871697517446847	16479632872643690205	-5902.0688476562	0.0000000000	98.0917235750	14.6985620817
5	9	5301191236111033279	12748971180908838233	14856652047373563408	17898887671787892535	-5902.4853515625	0.0000000000	98.5082274813	88.7777417811
13	8	3049368156510934102	14049893413071493124	886468476991755600	5164140038585865617	-5902.9121093750	0.0000000000	73.6167423412	90.2488242191
21	3	1158551623325779908	7859957881495821077	12676257537339449551	12818726857640236449	-5903.1967773438	0.0000000000	50.5111388662	105.7636135719
12	18	2557021980928662359	14225899575374872991	12647997995178072356	18324156694071822067	-5903.3593750000	0.0000000000	77.2535911962	61.9439279038
17	19	7761972936190404162	14065391123596508350	16767806685025001713	16976562664175885397	-5904.4414062500	0.0000000000	69.0655268311	55.3343391194
6	22	13737743600836533406	18317432355351044699	5317513274739135844	11276808462700422181	-5905.3129882812	0.0000000000	95.3500382356	50.1535877406
6	8	13737743600836533406	14049893413071493124	142637845790153118	15547114725524490518	-5905.8608398438	0.0000000000	95.8978897981	93.1975546878
3	22	7859957881495821077	18317432355351044699	4904122624421386986	10348598487522621909	-5908.1337890625	0.0000000000	110.7006252907	52.9743885218
3	20	7859957881495821077	10799242644071972568	229873563485211984	13650306809363192049	-5908.3789062500	0.0000000000	110.9457424782	57.1842627111
20	22	10799242644071972568	18317432355351044699	7545884630145024603	8315228997615056163	-5908.8198242188	0.0000000000	57.6251806799	53.6604236781
23	2	4360995553744515679	18304440094376874504	5984454564512381654	12747395310879130409	-5909.8500976562	0.0000000000	28.7606863211	114.8856178644
6	24	13737743600836533406	16158143083407435747	13088389199722965491	16188006192228392541	-5910.8183593750	0.0000000000	100.8554093293	23.4480738004
17	8	7761972936190404162	14049893413071493124	14487859464072148058	15797078285372002334	-5911.0488281250	0.0000000000	75.6729487061	98.3855429691
19	22	14065391123596508350	18317432355351044699	13747518421804906169	15791647030686912782	-5912.6630859375	0.0000000000	63.5560188069	57.5036853968
23	4	4360995553744515679	4865475477246680376	15289746162936541837	15895353916303929262	-5912.7998046875	0.0000000000	31.7103933523	109.3575060264
16	22	600072142800552365	18317432355351044699	7922663756297656514	16535274810938806804	-5913.6831054688	0.0000000000	80.0517897178	58.5237049281
6	14	13737743600836533406	16458604756346225983	2786708410195947935	9582277355276310703	-5914.2602539062	0.0000000000	104.2973038606	84.3142134587
7	18	3847092722669455688	14225899575374872991	2313034852927219610	3357987532436362427	-5915.0864257812	0.0000000000	104.5584937211	73.6709786851
3	24	7859957881495821077	16158143083407435747	36770646579887001	14628956701780784513	-5915.6210937500	0.0000000000	118.1879299782	28.2508081754
17	11	7761972936190404162	17486628815982300728	4960697354538024483	10864353167288082780	-5915.9414062500	0.0000000000	80.5655268311	94.1543562424
17	20	7761972936190404162	10799242644071972568	2593207823935350727	6959994519417532290	-5916.0615234375	0.0000000000	80.6856440186	64.8668798986
11	22	17486628815982300728	18317432355351044699	1977603426285234537	6848219756742708751	-5916.0751953125	0.0000000000	94.2881453049	60.9157947718
7	8	3847092722669455688	14049893413071493124	444765343240823543	13664593219619189912	-5916.6357421875	0.0000000000	106.1078101273	103.9724570316
18	22	14225899575374872991	18317432355351044699	5953403366011009435	15429390780833416250	-5917.2236328125	0.0000000000	75.8081857163	62.0642322718
7	20	3847092722669455688	10799242644071972568	100166186642324373	5756297392657462419	-5917.6650390625	0.0000000000	107.1371070023	66.4703955236
20	8	10799242644071972568	14049893413071493124	6961489892286028914	7864065737882917164	-5917.7441406250	0.0000000000	66.5494970861	105.0808554691
18	24	14225899575374872991	16158143083407435747	8532244287758567145	17264789709254538237	-5918.3803710938	0.0000000000	76.9649239976	31.0100855192
17	15	7761972936190404162	11891478448177776713	9286614144529190889	14268221312290294474	-5919.2949218750	0.0000000000	83.9190424561	89.0456980971
12	23	2557021980928662359	4360995553744515679	6401417637231723499	14861360947157664509	-5919.9331054688	0.0000000000	93.8273216650	38.8436941336
9	6	12748971180908838233	13737743600836533406	12526158857483306866	16612152918746820243	-5920.0668945312	0.0000000000	106.3592847499	110.1039444856
23	11	4360995553744515679	17486628815982300728	2140620662482049228	11457353796148509688	-5920.4257812500	0.0000000000	39.3363699148	98.6387312424
9	8	12748971180908838233	14049893413071493124	10941731661567052193	17227223245096848478	-5920.5961914062	0.0000000000	106.8885816249	107.9329062503
23	3	4360995553744515679	7859957881495821077	329155387408738963	1976059020555809871	-5921.1889648438	0.0000000000	40.0995535086	123.7558010719
16	17	600072142800552365	7761972936190404162	2498613103839592687	9127719667048647593	-5922.3847656250	0.0000000000	88.7534498740	87.0088862061
15	18	11891478448177776713	14225899575374872991	4458761362994875301	6537103479904833953	-5924.1635742188	0.0000000000	93.9143504408	82.7481271226
16	21	600072142800552365	1158551623325779908	1928601337135485982	11417789254951732946	-5925.1220703125	0.0000000000	91.4907545615	72.4364318350
8	19	14049893413071493124	14065391123596508350	6120654699251433834	18239128570551804376	-5926.4140625000	0.0000000000	113.7507773441	77.3069953694
21	8	1158551623325779908	14049893413071493124	4901206481929519096	11995464531624109513	-5928.6269531250	0.0000000000	75.9413146475	115.9636679691
7	14	3847092722669455688	16458604756346225983	11118394150294434775	14045071898928343663	-5928.6938476562	0.0000000000	118.1659155961	98.7478072087
8	18	14049893413071493124	14225899575374872991	1493532161948231595	13314658582883920827	-5929.8286132812	0.0000000000	117.1653281253	88.4131661851
23	10	4360995553744515679	14691359977546588917	10243529221469353955	12006417340676945520	-5930.6650390625	0.0000000000	49.5756277273	115.9445174284
20	15	10799242644071972568	11891478448177776713	1181313332755988015	15623123853394538923	-5931.5395507812	0.0000000000	80.3449072424	101.2903270033
8	22	14049893413071493124	18317432355351044699	8161667890492923	5249972547040927128	-5932.0644531250	0.0000000000	119.4011679691	76.9050525843
5	18	5301191236111033279	14225899575374872991	663294850690386802	13581613324035458301	-5933.1772460938	0.0000000000	129.2001220125	91.7617989976
3	19	7859957881495821077	14065391123596508350	8176171926065057513	8188338017639799398	-5934.2783203125	0.0000000000	136.8451565407	85.1712531819
21	9	1158551623325779908	12748971180908838233	1768101435074897453	6417382431532926055	-5935.2290039062	0.0000000000	82.5433654287	121.5213941249
13	11	3049368156510934102	17486628815982300728	11980379362565327952	17793701604178713799	-5935.3911132812	0.0000000000	106.0957462474	113.6040632737
20	11	10799242644071972568	17486628815982300728	6115692945762091368	16108410023518183969	-5942.9448242188	0.0000000000	91.7501806799	121.1577742112
17	9	7761972936190404162	12748971180908838233	2581464001086231914	13990682011313763460	-5945.9833984375	0.0000000000	110.6075190186	132.2757886561
12	9	2557021980928662359	12748971180908838233	1675306273792716197	13250939220780017979	-5950.1943359375	0.0000000000	124.0885521337	136.4867261561
13	18	3049368156510934102	14225899575374872991	1351257455913273090	4183288446856617344	-5960.1499023438	0.0000000000	130.8545353099	118.7344552476
7	11	3847092722669455688	17486628815982300728	2731556537263953317	11801612312518057518	-5964.4096679688	0.0000000000	153.8817359086	142.6226179612
